zone_id,h3_cell,weight
125,892a100d2d7ffff,0.05263157894736842
127,892a100d297ffff,0.0625
127,892a100d293ffff,0.0625
127,892a100d283ffff,0.0625
127,892a100d287ffff,0.0625
127,892a100d04bffff,0.0625
127,892a100d05bffff,0.0625
127,892a100d62fffff,0.0625
127,892a100d62bffff,0.0625
127,892a100d667ffff,0.0625
127,892a100d29bffff,0.0625
127,892a100d28bffff,0.0625
127,892a100d28fffff,0.0625
127,892a100d2bbffff,0.0625
127,892a100d2b3ffff,0.0625
127,892a100d627ffff,0.0625
127,892a100d623ffff,0.0625
128,892a100d2bbffff,0.058823529411764705
128,892a100d28fffff,0.058823529411764705
128,892a100d217ffff,0.058823529411764705
128,892a100d2abffff,0.058823529411764705
128,892a100d2a3ffff,0.058823529411764705
128,892a100d2b3ffff,0.058823529411764705
128,892a100d287ffff,0.058823529411764705
128,892a100d283ffff,0.058823529411764705
128,892a100d28bffff,0.058823529411764705
128,892a100d213ffff,0.058823529411764705
128,892a100d203ffff,0.058823529411764705
128,892a100d207ffff,0.058823529411764705
128,892a100d233ffff,0.058823529411764705
128,892a100d2afffff,0.058823529411764705
128,892a100d2a7ffff,0.058823529411764705
128,892a100d04bffff,0.058823529411764705
128,892a100d297ffff,0.058823529411764705
137,892a10728d7ffff,0.07142857142857142
137,892a10728d3ffff,0.07142857142857142
137,892a10728c7ffff,0.07142857142857142
137,892a107288bffff,0.07142857142857142
137,892a107289bffff,0.07142857142857142
137,892a1072c6fffff,0.07142857142857142
137,892a1072c6bffff,0.07142857142857142
137,892a107281bffff,0.07142857142857142
137,892a1072813ffff,0.07142857142857142
137,892a107288fffff,0.07142857142857142
137,892a1072883ffff,0.07142857142857142
137,892a1072893ffff,0.07142857142857142
137,892a1072c67ffff,0.07142857142857142
137,892a1072c63ffff,0.07142857142857142
140,892a1072813ffff,0.07692307692307693
140,892a10728c7ffff,0.07692307692307693
140,892a107281bffff,0.07692307692307693
140,892a1072803ffff,0.07692307692307693
140,892a1072817ffff,0.07692307692307693
140,892a107288fffff,0.07692307692307693
140,892a107288bffff,0.07692307692307693
140,892a10728d7ffff,0.07692307692307693
140,892a1072807ffff,0.07692307692307693
140,892a10728bbffff,0.07692307692307693
140,892a1072887ffff,0.07692307692307693
140,892a1072883ffff,0.07692307692307693
140,892a107289bffff,0.07692307692307693
141,892a1072817ffff,0.08333333333333333
141,892a1072813ffff,0.08333333333333333
141,892a1072803ffff,0.08333333333333333
141,892a1072807ffff,0.08333333333333333
141,892a10728bbffff,0.08333333333333333
141,892a107288fffff,0.08333333333333333
141,892a107288bffff,0.08333333333333333
141,892a10728c7ffff,0.08333333333333333
141,892a107281bffff,0.08333333333333333
141,892a10728b3ffff,0.08333333333333333
141,892a1072887ffff,0.08333333333333333
141,892a1072883ffff,0.08333333333333333
142,892a100d66bffff,0.05263157894736842
142,892a10725b7ffff,0.05263157894736842
142,892a10725a7ffff,0.05263157894736842
142,892a100d2d3ffff,0.05263157894736842
142,892a100d66fffff,0.05263157894736842
142,892a100d663ffff,0.05263157894736842
142,892a100d67bffff,0.05263157894736842
142,892a100d64fffff,0.05263157894736842
142,892a10725b3ffff,0.05263157894736842
142,892a10725a3ffff,0.05263157894736842
142,892a10725afffff,0.05263157894736842
142,892a100d2dbffff,0.05263157894736842
142,892a100d2c3ffff,0.05263157894736842
142,892a100d2d7ffff,0.05263157894736842
142,892a100d29bffff,0.05263157894736842
142,892a100d667ffff,0.05263157894736842
142,892a100d677ffff,0.05263157894736842
142,892a100d673ffff,0.05263157894736842
142,892a100d647ffff,0.05263157894736842
143,892a100d657ffff,0.05263157894736842
143,892a100d653ffff,0.05263157894736842
143,892a100d643ffff,0.05263157894736842
143,892a100d647ffff,0.05263157894736842
143,892a100d60bffff,0.05263157894736842
143,892a100d61bffff,0.05263157894736842
143,892a100d6cfffff,0.05263157894736842
143,892a100d6cbffff,0.05263157894736842
143,892a1008b27ffff,0.05263157894736842
143,892a100d65bffff,0.05263157894736842
143,892a100d64bffff,0.05263157894736842
143,892a100d64fffff,0.05263157894736842
143,892a100d67bffff,0.05263157894736842
143,892a100d673ffff,0.05263157894736842
143,892a100d60fffff,0.05263157894736842
143,892a100d603ffff,0.05263157894736842
143,892a100d613ffff,0.05263157894736842
143,892a100d6c7ffff,0.05263157894736842
143,892a100d6c3ffff,0.05263157894736842
144,892a100d693ffff,0.05263157894736842
144,892a1008967ffff,0.05263157894736842
